id,centerLat,centerLon,color,country,countryName,filterable,image,mapboxImageUrl,name,northeastLat,northeastLon,order,placeId,preview,secondaryColor,shareImage,shareUrl,southwestLat,southwestLon,userJourneyCousinId,userJourneySpotId,journeyCousin,journeySpot,updated
834d7462-9ba4-49b9-843e-b1cfd1eaf5b1,-33.9248685,18.4240553,16777215,ZA,"South Africa",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/834d7462-9ba4-49b9-843e-b1cfd1eaf5b1/3b41f581578c9f66.jpg,"Cape Town",-33.47127,19.00467,100,ChIJ1-4miA9QzB0Rh6ooKPzhf2g,false,0,,https://www.coolcousin.com/,-34.3598061,18.3074488,59fbd1b9-16d2-484d-9ccc-8c7e355d7afd,5779fcc6-fef6-4cfd-8bcb-0ed511a07567,<RCousin>{408},<RSpot>{1391},"2020-02-03 07:41:09 +0000"
e8797c51-77ed-4544-8c37-33c170d07afa,13.7563309,100.5017651,16777215,TH,Thailand,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/e8797c51-77ed-4544-8c37-33c170d07afa/6ebf011b501626da.jpg,Bangkok,13.955111,100.938408,100,ChIJ82ENKDJgHTERIEjiXbIAAQE,false,0,,https://www.coolcousin.com/,13.4940881,100.3278136,2e0016ec-1b1d-46c0-b20b-e313a79bb8e0,e56f36ab-ecc4-4108-b398-e32bc9069d7d,<RCousin>{400},<RSpot>{930},"2020-02-03 07:41:09 +0000"
497e686d-5864-4e48-9731-ae5f8a52635b,-26.2041028,28.0473051,16777215,ZA,"South Africa",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/497e686d-5864-4e48-9731-ae5f8a52635b/971edcdcc8ae10ec.jpg,Johannesburg,-26.1041199,28.1376001,100,ChIJUWpA8GgMlR4RQUDTsdnJiiM,false,0,,https://www.coolcousin.com/,-26.2389231,27.942449,d1d50588-8f23-4767-8d85-137a20baf6dd,c3c89acc-386e-4f25-a4e4-5cf2371b6e2c,<RCousin>{398},<RSpot>{664},"2020-02-03 07:41:09 +0000"
cb97e5ab-539c-4484-8e0e-7342df91922f,48.85661400000001,2.3522219,2970210,FR,France,true,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/cb97e5ab-539c-4484-8e0e-7342df91922f/d2a0a62c766567fe.jpg,Paris,48.9021449,2.4699208,100,ChIJD7fiBh9u5kcRYJSMaMOCCwQ,false,15507117,,https://www.coolcousin.com/,48.815573,2.224199,121d95b2-d487-4d22-832a-f3f916243a15,fe90fc71-762e-4eab-aef8-6f0b6c873f40,<RCousin>{27},<RSpot>{22537},"2020-02-03 07:41:09 +0000"
d1195f94-b26b-480c-80c1-b2c570d4e1ff,52.52000659999999,13.404954,8853387,DE,Germany,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/d1195f94-b26b-480c-80c1-b2c570d4e1ff/188a7cecf3d418de.jpg,Berlin,52.6754542,13.7611175,100,ChIJAVkDPzdOqEcRcDteW0YgIQQ,false,16317619,,https://www.coolcousin.com/,52.338234,13.088346,e4166c52-920c-4520-9b93-4f44e47fe80a,1b7281a2-68cb-428a-8026-4abcb1ae6342,<RCousin>{354},<RSpot>{5325},"2020-02-03 07:41:09 +0000"
d1797139-889c-48de-9ca0-4839d21e9423,1.3553794,103.8677444,11868997,SG,Singapore,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/d1797139-889c-48de-9ca0-4839d21e9423/966c34bc32a7a41d.jpg,Singapore,1.4708809,104.0415799,30,ChIJyY4rtGcX2jERIKTarqz3AAQ,false,16243428,,https://www.coolcousin.com/,1.216611,103.6065099,64ddba2b-3eb4-4a6d-b265-a87791d324e3,00f31771-ae38-4c30-a05d-a48cb1f98ad2,<RCousin>{156},<RSpot>{15883},"2020-02-03 07:41:09 +0000"
b761722a-bcc3-4664-bf7d-eb43f189bac9,32.0852999,34.78176759999999,11391714,IL,Israel,true,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/b761722a-bcc3-4664-bf7d-eb43f189bac9/2ac0eb0cc37bc3bd.jpg,Tel-Aviv,32.146611,34.8519761,6,ChIJH3w7GaZMHRURkD-WwKJy-8E,false,8658574,,https://www.coolcousin.com/,32.029252,34.7425159,02cf3154-98c7-48b1-8fc7-7e451371d31e,3be0bcc9-cbd2-4a92-a1e2-0d767a3c7007,<RCousin>{4},<RSpot>{5950},"2020-02-03 07:41:09 +0000"
caa6d92c-cecf-4f70-86ab-75edfad70e25,40.7127753,-74.0059728,8774121,US,"United States",true,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/caa6d92c-cecf-4f70-86ab-75edfad70e25/cf0e3f7d95e7d122.jpg,"New York",40.9175771,-73.70027209999999,3,ChIJOwg_06VPwokRYv534QaPC8g,false,1058467,,https://www.coolcousin.com/,40.4773991,-74.25908989999999,3bc24c3f-7744-4473-af2c-75baa232c589,62dd5720-c355-4662-a8af-0b7b43ef5610,<RCousin>{92},<RSpot>{12651},"2020-02-03 07:41:09 +0000"
50961473-c5b5-4859-b5b4-3ea5f56374b0,51.5073509,-0.1277583,11674894,GB,"United Kingdom",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/50961473-c5b5-4859-b5b4-3ea5f56374b0/70d06bfd53acbca4.jpg,London,51.6723432,0.148271,1,ChIJdd4hrwug2EcRmSrV3Vo6llI,false,14806772,,https://www.coolcousin.com/,51.38494009999999,-0.3514683,1e19c874-5f9c-4821-b4e5-abbc9a57e3cf,f190582b-085b-47da-9259-4215f37efac1,<RCousin>{45},<RSpot>{10643},"2020-02-03 07:41:09 +0000"
7b3b2a3a-5a34-4f04-b6e2-b1a13f8d9756,53.5510846,9.9936819,16777215,DE,Germany,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/7b3b2a3a-5a34-4f04-b6e2-b1a13f8d9756/9e6358efbc1624e5.jpg,Hamburg,53.717145,10.123492,100,ChIJuRMYfoNhsUcRoDrWe_I9JgQ,false,0,,https://www.coolcousin.com/,53.399999,9.732151000000002,e13643ef-d176-42ab-8973-7127dd6eafd5,0d3e35d8-ecb1-426e-b1f0-305dd6dfd607,<RCousin>{467},<RSpot>{2914},"2020-02-03 07:41:09 +0000"
d10956a9-c952-4e52-892f-009b3d300d36,39.0997265,-94.5785667,16777215,US,"United States",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/d10956a9-c952-4e52-892f-009b3d300d36/7587543ff898ae15.jpg,"Kansas City",39.356662,-94.38552199999999,100,ChIJl5npr173wIcRolGqauYlhVU,false,0,,https://www.coolcousin.com/,38.827176,-94.765917,211105b6-c508-424c-9109-791c823f023a,1f0f113d-1ce0-4260-8663-9278ba4e605c,<RCousin>{494},<RSpot>{3352},"2020-02-03 07:41:09 +0000"
54e0bc54-ba34-4b96-8165-3743d63241a0,35.7090259,139.7319925,15652297,JP,Japan,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/54e0bc54-ba34-4b96-8165-3743d63241a0/4c263b0f10717287.jpg,Tokyo,35.8175167,139.9198565,100,ChIJXSModoWLGGARILWiCfeu2M0,false,8914895,,https://www.coolcousin.com/,35.5208603,139.5629048,15295305-c7e4-48aa-9ffa-6ba5a9b31d4e,e3e810ce-0ed1-41bc-8d86-89c847c4f9ee,<RCousin>{430},<RSpot>{4626},"2020-02-03 07:41:09 +0000"
f3fc9c58-d79f-41db-93ed-85c0b2d8e4d0,40.7439905,-74.0323626,16777215,US,"United States",false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/f3fc9c58-d79f-41db-93ed-85c0b2d8e4d0/62125ac9adb0afd3.jpg,Hoboken,40.7590989,-74.0137841,100,ChIJ0TMVjWBXwokRh783EWrKtkQ,false,0,,https://www.coolcousin.com/,40.7303209,-74.044117,,,<null>,<null>,"2020-02-03 07:41:09 +0000"
7afe6ab9-10c4-472c-982e-90230ebf1085,-12.0463731,-77.042754,16777215,PE,Peru,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/7afe6ab9-10c4-472c-982e-90230ebf1085/21363cf03da33e1d.jpg,Lima,-11.7999875,-76.78833970000001,100,ChIJxz7uGfbFBZERSi5FzLlsIBQ,false,0,,https://www.coolcousin.com/,-12.2532891,-77.18721859999999,3335d95c-9224-4e54-8477-b69c24387f31,1ce5add5-bdc3-4da5-b43a-99e9f68130c8,<RCousin>{541},<RSpot>{10010},"2020-02-03 07:41:09 +0000"
05995362-b3f2-430a-b6d4-e836df273275,41.54544860000001,-8.426506999999999,16777215,PT,Portugal,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/05995362-b3f2-430a-b6d4-e836df273275/dacf828351f05fa3.jpg,Braga,41.5841477,-8.342179099999999,100,ChIJZ9j1bLz-JA0RGOLRYkEFXbw,false,0,,https://www.coolcousin.com/,41.510402,-8.4806633,3858b8e4-072b-4e42-ae9d-3b6f3de311c6,4fda643b-86b9-4620-b446-0154ed05b52c,<RCousin>{629},<RSpot>{14134},"2020-02-03 07:41:09 +0000"
a8199111-557c-45e8-a554-9a154354d2ed,44.0678288,12.5695158,16777215,IT,Italy,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/a8199111-557c-45e8-a554-9a154354d2ed/48f8f8be966e0ea9.jpg,Rimini,44.088576,12.6322536,100,ChIJK1mmj6TDLBMRnUTxF9uE8sE,false,0,,https://www.coolcousin.com/,44.0183507,12.5171204,37e1fd04-8d9d-426e-9531-fb0c4a62fa49,724001b7-1ad3-4aa5-8b0c-c0eedc345916,<RCousin>{520},<RSpot>{10843},"2020-02-03 07:41:09 +0000"
3729eb2b-0b2c-4c65-ad78-82eaabf1d26f,-33.4378305,-70.6504492,16777215,CL,Chile,false,,https://dlq9ebkqqrcon.cloudfront.net/destination_map/3729eb2b-0b2c-4c65-ad78-82eaabf1d26f/5a57415c4176ac21.jpg,Santiago,-33.425617,-70.6251297,100,ChIJuzrymgbQYpYRl0jtCfRZnYc,false,0,,https://www.coolcousin.com/,-33.4811177,-70.7332574,4799a5c0-4473-4c82-a14a-a29590dc70ab,70a412b3-c0e7-4611-9d64-6ecd2bdce255,<RCousin>{968},<RSpot>{21955},"2020-02-03 07:41:09 +0000"
